No.,1文字目,3文字目,出現数
1453,さ,3,1
1454,さ,4,0
1455,さ,5,1
1456,さ,6,1
1457,さ,7,1
1458,さ,8,0
1459,さ,9,0
1460,さ,0,0
1461,さ,＝,1
1462,さ,＜,0
1463,さ,＞,16
1464,さ,＋,0
1465,さ,?,0
1466,さ,＊,0
1467,さ,×,0
1468,さ,／,1
1469,さ,÷,0
1470,さ,＃,0
1471,さ,＄,0
1472,さ,￥,0
1473,さ,％,0
1474,さ,＆,1
1475,し,あ,190
1476,し,い,1130
1477,し,う,1667
1478,し,え,52
1479,し,お,187
1480,し,か,398
1481,し,き,207
1482,し,く,416
1483,し,け,126
1484,し,こ,276
1485,し,さ,155
1486,し,し,734
1487,し,す,261
1488,し,せ,153
1489,し,そ,131
1490,し,た,223
1491,し,ち,158
1492,し,つ,216
1493,し,て,219
1494,し,と,355
1495,し,な,278
1496,し,に,331
1497,し,ぬ,21
1498,し,ね,27
1499,し,の,417
1500,し,は,368
1501,し,ひ,79
1502,し,ふ,55
1503,し,へ,39
1504,し,ほ,70
1505,し,ま,207
1506,し,み,93
1507,し,む,30
1508,し,め,61
1509,し,も,264
1510,し,や,96
1511,し,ゆ,29
1512,し,よ,105
1513,し,ら,181
1514,し,り,166
1515,し,る,102
1516,し,れ,87
1517,し,ろ,30
1518,し,わ,99
1519,し,ゐ,2
1520,し,ゑ,0
1521,し,を,173
1522,し,ん,321
1523,し,ヴ,1
1524,し,が,409
1525,し,ぎ,51
1526,し,ぐ,17
1527,し,げ,39
1528,し,ご,33
1529,し,ざ,12
1530,し,じ,171
1531,し,ず,36
1532,し,ぜ,11
1533,し,ぞ,13
1534,し,だ,141
1535,し,ぢ,0
1536,し,づ,5
1537,し,で,220
1538,し,ど,75
1539,し,ば,37
1540,し,び,28
1541,し,ぶ,63
1542,し,べ,32
1543,し,ぼ,25
1544,し,ぱ,41
1545,し,ぴ,3
1546,し,ぷ,16
1547,し,ぺ,3
1548,し,ぽ,14
1549,し,ぁ,3
1550,し,ぃ,1
1551,し,ぅ,0
1552,し,ぇ,0
1553,し,ぉ,0
1554,し,っ,263
1555,し,ゃ,21
1556,し,ゅ,20
1557,し,ょ,62
1558,し,ゎ,0
1559,し,ヵ,0
1560,し,ヶ,0
1561,し,ー,67
1562,し,～,1
1563,し,…,9
1564,し,・,13
1565,し,、,570
1566,し,。,1422
1567,し,，,0
1568,し,．,1
1569,し,；,0
1570,し,：,0
1571,し,！,14
1572,し,？,12
1573,し,「,41
1574,し,」,60
1575,し,（,34
1576,し,）,17
1577,し,［,0
1578,し,］,0
1579,し,｛,0
1580,し,｝,0
1581,し,‘,0
1582,し,’,0
1583,し,“,1
1584,し,”,3
1585,し,1,26
1586,し,2,10
1587,し,3,5
1588,し,4,7
1589,し,5,8
1590,し,6,0
1591,し,7,1
1592,し,8,4
1593,し,9,0
1594,し,0,4
1595,し,＝,1
1596,し,＜,2
1597,し,＞,6
1598,し,＋,0
1599,し,?,0
1600,し,＊,1
1601,し,×,0
1602,し,／,0
1603,し,÷,0
1604,し,＃,0
1605,し,＄,0
1606,し,￥,0
1607,し,％,0
1608,し,＆,0
1609,す,あ,90
1610,す,い,191
1611,す,う,75
1612,す,え,20
1613,す,お,110
1614,す,か,160
1615,す,き,100
1616,す,く,57
1617,す,け,27
1618,す,こ,258
1619,す,さ,47
1620,す,し,288
1621,す,す,80
1622,す,せ,36
1623,す,そ,171
1624,す,た,167
1625,す,ち,57
1626,す,つ,43
1627,す,て,150
1628,す,と,330
1629,す,な,213
1630,す,に,170
1631,す,ぬ,1
1632,す,ね,27
1633,す,の,171
1634,す,は,126
1635,す,ひ,65
1636,す,ふ,28
1637,す,へ,9
1638,す,ほ,54
1639,す,ま,107
1640,す,み,38
1641,す,む,31
1642,す,め,60
1643,す,も,69
1644,す,や,38
1645,す,ゆ,10
1646,す,よ,66
1647,す,ら,112
1648,す,り,57
1649,す,る,52
1650,す,れ,41
1651,す,ろ,22
1652,す,わ,89
1653,す,ゐ,0
1654,す,ゑ,0
1655,す,を,44
1656,す,ん,69
1657,す,ヴ,1
1658,す,が,63
1659,す,ぎ,12
1660,す,ぐ,6
1661,す,げ,19
1662,す,ご,18
1663,す,ざ,2
1664,す,じ,87
1665,す,ず,10
1666,す,ぜ,8
1667,す,ぞ,0
1668,す,だ,69
1669,す,ぢ,0
1670,す,づ,0
1671,す,で,108
1672,す,ど,51
1673,す,ば,79
1674,す,び,8
1675,す,ぶ,19
1676,す,べ,1
1677,す,ぼ,35
1678,す,ぱ,12
1679,す,ぴ,0
1680,す,ぷ,8
1681,す,ぺ,1
1682,す,ぽ,7
1683,す,ぁ,3
1684,す,ぃ,0
1685,す,ぅ,0
1686,す,ぇ,3
1687,す,ぉ,0
1688,す,っ,82
1689,す,ゃ,4
1690,す,ゅ,9
1691,す,ょ,6
1692,す,ゎ,0
1693,す,ヵ,0
1694,す,ヶ,0
1695,す,ー,121
1696,す,～,1
1697,す,…,5
1698,す,・,9
1699,す,、,259
1700,す,。,196
1701,す,，,0
1702,す,．,1
1703,す,；,0
1704,す,：,0
1705,す,！,5
1706,す,？,15
1707,す,「,72
1708,す,」,66
1709,す,（,32
1710,す,）,11
1711,す,［,0
1712,す,］,0
1713,す,｛,0
1714,す,｝,0
1715,す,‘,0
1716,す,’,0
1717,す,“,1
1718,す,”,0
1719,す,1,12
1720,す,2,9
1721,す,3,8
1722,す,4,0
1723,す,5,7
1724,す,6,2
1725,す,7,4
1726,す,8,2
1727,す,9,2
1728,す,0,2
1729,す,＝,1
1730,す,＜,0
1731,す,＞,0
1732,す,＋,0
1733,す,?,22
1734,す,＊,1
1735,す,×,0
1736,す,／,0
1737,す,÷,0
1738,す,＃,0
1739,す,＄,0
1740,す,￥,0
1741,す,％,0
1742,す,＆,1
1743,せ,あ,14
1744,せ,い,112
1745,せ,う,21
1746,せ,え,24
1747,せ,お,18
1748,せ,か,205
1749,せ,き,47
1750,せ,く,26
1751,せ,け,32
1752,せ,こ,57
1753,せ,さ,69
1754,せ,し,191
1755,せ,す,37
1756,せ,せ,91
1757,せ,そ,30
1758,せ,た,67
1759,せ,ち,36
1760,せ,つ,8
1761,せ,て,43
1762,せ,と,126
1763,せ,な,60
1764,せ,に,177
1765,せ,ぬ,1
1766,せ,ね,34
1767,せ,の,152
1768,せ,は,53
1769,せ,ひ,28
1770,せ,ふ,33
1771,せ,へ,8
1772,せ,ほ,11
1773,せ,ま,19
1774,せ,み,8
1775,せ,む,5
1776,せ,め,48
1777,せ,も,69
1778,せ,や,27
1779,せ,ゆ,7
1780,せ,よ,38
1781,せ,ら,8
1782,せ,り,32
1783,せ,る,10
1784,せ,れ,31
1785,せ,ろ,4
1786,せ,わ,7
1787,せ,ゐ,0
1788,せ,ゑ,0
1789,せ,を,121
1790,せ,ん,19
1791,せ,ヴ,0
1792,せ,が,117
1793,せ,ぎ,10
1794,せ,ぐ,6
1795,せ,げ,25
1796,せ,ご,7
1797,せ,ざ,0
1798,せ,じ,60
1799,せ,ず,5
1800,せ,ぜ,1
1801,せ,ぞ,9
1802,せ,だ,32
1803,せ,ぢ,0
1804,せ,づ,0
1805,せ,で,126
1806,せ,ど,27
1807,せ,ば,11
1808,せ,び,11
1809,せ,ぶ,57
1810,せ,べ,1
1811,せ,ぼ,5
1812,せ,ぱ,14
1813,せ,ぴ,0
1814,せ,ぷ,1
1815,せ,ぺ,0
1816,せ,ぽ,4
1817,せ,ぁ,0
1818,せ,ぃ,0
1819,せ,ぅ,0
1820,せ,ぇ,0
1821,せ,ぉ,0
1822,せ,っ,18
1823,せ,ゃ,0
1824,せ,ゅ,13
1825,せ,ょ,5
1826,せ,ゎ,0
1827,せ,ヵ,0
1828,せ,ヶ,0
1829,せ,ー,4
1830,せ,～,0
1831,せ,…,0
1832,せ,・,2
1833,せ,、,81
1834,せ,。,249
1835,せ,，,0
1836,せ,．,0
1837,せ,；,0
1838,せ,：,0
1839,せ,！,6
1840,せ,？,1
1841,せ,「,6
1842,せ,」,22
1843,せ,（,14
1844,せ,）,10
1845,せ,［,0
1846,せ,］,0
1847,せ,｛,0
1848,せ,｝,0
1849,せ,‘,0
1850,せ,’,0
1851,せ,“,1
1852,せ,”,4
1853,せ,1,6
1854,せ,2,1
1855,せ,3,2
1856,せ,4,0
1857,せ,5,1
1858,せ,6,0
1859,せ,7,0
1860,せ,8,0
1861,せ,9,0
1862,せ,0,0
1863,せ,＝,0
1864,せ,＜,0
1865,せ,＞,0
1866,せ,＋,0
1867,せ,?,1
1868,せ,＊,0
1869,せ,×,0
1870,せ,／,4
1871,せ,÷,0
1872,せ,＃,0
1873,せ,＄,0
1874,せ,￥,0
1875,せ,％,0
1876,せ,＆,0
1877,そ,あ,25
1878,そ,い,138
1879,そ,う,32
1880,そ,え,19
1881,そ,お,48
1882,そ,か,142
1883,そ,き,37
1884,そ,く,36
1885,そ,け,18
1886,そ,こ,64
1887,そ,さ,43
1888,そ,し,112
1889,そ,す,45
1890,そ,せ,21
1891,そ,そ,43
1892,そ,た,67
1893,そ,ち,29
1894,そ,つ,29
1895,そ,て,237
1896,そ,と,203
1897,そ,な,249
1898,そ,に,222
1899,そ,ぬ,0
1900,そ,ね,1
1901,そ,の,72
1902,そ,は,167
1903,そ,ひ,50
1904,そ,ふ,13
1905,そ,へ,28
1906,そ,ほ,36
1907,そ,ま,63
1908,そ,み,11
1909,そ,む,10
1910,そ,め,11
1911,そ,も,43
1912,そ,や,18
1913,そ,ゆ,9
1914,そ,よ,33
1915,そ,ら,19
1916,そ,り,18
1917,そ,る,11
1918,そ,れ,15
1919,そ,ろ,10
1920,そ,わ,9
1921,そ,ゐ,0
1922,そ,ゑ,0
1923,そ,を,141
1924,そ,ん,20
1925,そ,ヴ,0
1926,そ,が,105
1927,そ,ぎ,15
1928,そ,ぐ,8
1929,そ,げ,4
1930,そ,ご,52
1931,そ,ざ,34
1932,そ,じ,59
1933,そ,ず,1
1934,そ,ぜ,5
1935,そ,ぞ,25
1936,そ,だ,77
1937,そ,ぢ,0
1938,そ,づ,1
1939,そ,で,247
1940,そ,ど,13
1941,そ,ば,32
1942,そ,び,3
1943,そ,ぶ,11
1944,そ,べ,2
1945,そ,ぼ,3
1946,そ,ぱ,2
1947,そ,ぴ,1
1948,そ,ぷ,7
1949,そ,ぺ,0
1950,そ,ぽ,0
1951,そ,ぁ,1
1952,そ,ぃ,1
1953,そ,ぅ,0
1954,そ,ぇ,0
1955,そ,ぉ,0
1956,そ,っ,33
1957,そ,ゃ,5
1958,そ,ゅ,1
1959,そ,ょ,7
1960,そ,ゎ,0
1961,そ,ヵ,0
1962,そ,ヶ,0
1963,そ,ー,5
1964,そ,～,0
1965,そ,…,3
1966,そ,・,6
1967,そ,、,36
1968,そ,。,10
1969,そ,，,0
1970,そ,．,0
1971,そ,；,0
1972,そ,：,0
1973,そ,！,1
1974,そ,？,0
1975,そ,「,4
1976,そ,」,12
1977,そ,（,3
1978,そ,）,2
1979,そ,［,0
1980,そ,］,0
1981,そ,｛,0
1982,そ,｝,0
1983,そ,‘,0
1984,そ,’,0
1985,そ,“,0
1986,そ,”,0
1987,そ,1,0
1988,そ,2,1
1989,そ,3,1
1990,そ,4,0
1991,そ,5,1
1992,そ,6,2
1993,そ,7,0
1994,そ,8,0
1995,そ,9,0
1996,そ,0,1
1997,そ,＝,0
1998,そ,＜,0
1999,そ,＞,0
2000,そ,＋,0
2001,そ,?,0
2002,そ,＊,0
2003,そ,×,0
2004,そ,／,1
2005,そ,÷,0
2006,そ,＃,0
2007,そ,＄,0
2008,そ,￥,0
2009,そ,％,0
2010,そ,＆,0
2011,た,あ,182
2012,た,い,448
2013,た,う,240
2014,た,え,95
2015,た,お,216
2016,た,か,343
2017,た,き,276
2018,た,く,128
2019,た,け,155
2020,た,こ,299
2021,た,さ,192
2022,た,し,596
2023,た,す,201
2024,た,せ,140
2025,た,そ,288
2026,た,た,321
2027,た,ち,96
2028,た,つ,90
2029,た,て,238
2030,た,と,636
2031,た,な,287
2032,た,に,427
2033,た,ぬ,3
2034,た,ね,57
2035,た,の,510
2036,た,は,578
2037,た,ひ,59
2038,た,ふ,104
2039,た,へ,57
2040,た,ほ,54
2041,た,ま,212
2042,た,み,85
2043,た,む,42
2044,た,め,70
2045,た,も,207
2046,た,や,65
2047,た,ゆ,18
2048,た,よ,98
2049,た,ら,173
2050,た,り,95
2051,た,る,127
2052,た,れ,83
2053,た,ろ,44
2054,た,わ,144
2055,た,ゐ,0
2056,た,ゑ,0
2057,た,を,188
2058,た,ん,264
2059,た,ヴ,0
2060,た,が,287
2061,た,ぎ,8
2062,た,ぐ,13
2063,た,げ,17
2064,た,ご,54
2065,た,ざ,21
2066,た,じ,136
2067,た,ず,29
2068,た,ぜ,17
2069,た,ぞ,5
2070,た,だ,216
2071,た,ぢ,0
2072,た,づ,0
2073,た,で,411
2074,た,ど,121
2075,た,ば,34
2076,た,び,39
2077,た,ぶ,30
2078,た,べ,20
2079,た,ぼ,41
2080,た,ぱ,10
2081,た,ぴ,3
2082,た,ぷ,26
2083,た,ぺ,1
2084,た,ぽ,1
2085,た,ぁ,10
2086,た,ぃ,3
2087,た,ぅ,0
2088,た,ぇ,7
2089,た,ぉ,1
2090,た,っ,119
2091,た,ゃ,21
2092,た,ゅ,26
2093,た,ょ,93
2094,た,ゎ,0
2095,た,ヵ,0
2096,た,ヶ,0
2097,た,ー,22
2098,た,～,1
2099,た,…,11
2100,た,・,7
2101,た,、,545
2102,た,。,121
2103,た,，,0
2104,た,．,1
2105,た,；,0
2106,た,：,0
2107,た,！,18
2108,た,？,11
2109,た,「,286
2110,た,」,44
2111,た,（,35
2112,た,）,11
2113,た,［,0
2114,た,］,0
2115,た,｛,0
2116,た,｝,0
2117,た,‘,0
2118,た,’,0
2119,た,“,2
2120,た,”,2
2121,た,1,18
2122,た,2,7
2123,た,3,7
2124,た,4,2
2125,た,5,5
2126,た,6,6
2127,た,7,3
2128,た,8,1
2129,た,9,2
2130,た,0,4
2131,た,＝,0
2132,た,＜,0
2133,た,＞,0
2134,た,＋,0
2135,た,?,8
2136,た,＊,3
2137,た,×,0
2138,た,／,0
2139,た,÷,0
2140,た,＃,0
2141,た,＄,0
2142,た,￥,0
2143,た,％,0
2144,た,＆,0
2145,ち,あ,59
2146,ち,い,259
2147,ち,う,920
2148,ち,え,32
2149,ち,お,67
2150,ち,か,93
2151,ち,き,94
2152,ち,く,141
2153,ち,け,35
2154,ち,こ,65
2155,ち,さ,109
2156,ち,し,97
2157,ち,す,60
2158,ち,せ,25
2159,ち,そ,24
2160,ち,た,63
2161,ち,ち,79
2162,ち,つ,46
2163,ち,て,25
2164,ち,と,77
2165,ち,な,59
2166,ち,に,62
2167,ち,ぬ,2
2168,ち,ね,7
2169,ち,の,85
2170,ち,は,77
2171,ち,ひ,26
2172,ち,ふ,15
2173,ち,へ,4
2174,ち,ほ,16
2175,ち,ま,41
2176,ち,み,33
2177,ち,む,40
2178,ち,め,9
2179,ち,も,49
2180,ち,や,22
2181,ち,ゆ,7
2182,ち,よ,34
2183,ち,ら,84
2184,ち,り,39
2185,ち,る,28
2186,ち,れ,14
2187,ち,ろ,16
2188,ち,わ,43
2189,ち,ゐ,0
2190,ち,ゑ,0
2191,ち,を,36
2192,ち,ん,419
2193,ち,ヴ,1
2194,ち,が,46
2195,ち,ぎ,21
2196,ち,ぐ,5
2197,ち,げ,14
2198,ち,ご,10
2199,ち,ざ,2
2200,ち,じ,30
2201,ち,ず,7
2202,ち,ぜ,8
2203,ち,ぞ,1
2204,ち,だ,28
2205,ち,ぢ,1
2206,ち,づ,22
2207,ち,で,42
2208,ち,ど,13
2209,ち,ば,8
2210,ち,び,3
2211,ち,ぶ,10
2212,ち,べ,3
2213,ち,ぼ,4
2214,ち,ぱ,3
2215,ち,ぴ,4
2216,ち,ぷ,16
2217,ち,ぺ,2
2218,ち,ぽ,1
2219,ち,ぁ,5
2220,ち,ぃ,0
2221,ち,ぅ,0
2222,ち,ぇ,0
2223,ち,ぉ,0
2224,ち,っ,187
2225,ち,ゃ,3
2226,ち,ゅ,51
2227,ち,ょ,47
2228,ち,ゎ,0
2229,ち,ヵ,0
2230,ち,ヶ,0
2231,ち,ー,45
2232,ち,～,1
2233,ち,…,5
2234,ち,・,3
2235,ち,、,129
2236,ち,。,11
2237,ち,，,0
2238,ち,．,0
2239,ち,；,0
2240,ち,：,0
2241,ち,！,3
2242,ち,？,0
2243,ち,「,12
2244,ち,」,6
2245,ち,（,1
2246,ち,）,2
2247,ち,［,0
2248,ち,］,0
2249,ち,｛,0
2250,ち,｝,0
2251,ち,‘,0
2252,ち,’,0
2253,ち,“,0
2254,ち,”,0
2255,ち,1,5
2256,ち,2,1
2257,ち,3,5
2258,ち,4,0
2259,ち,5,0
2260,ち,6,0
2261,ち,7,0
2262,ち,8,0
2263,ち,9,0
2264,ち,0,0
2265,ち,＝,0
2266,ち,＜,0
2267,ち,＞,0
2268,ち,＋,0
2269,ち,?,0
2270,ち,＊,0
2271,ち,×,0
2272,ち,／,0
2273,ち,÷,0
2274,ち,＃,0
2275,ち,＄,0
2276,ち,￥,0
2277,ち,％,0
2278,ち,＆,0
2279,つ,あ,80
2280,つ,い,291
2281,つ,う,241
2282,つ,え,72
2283,つ,お,50
2284,つ,か,142
2285,つ,き,100
2286,つ,く,79
2287,つ,け,53
2288,つ,こ,79
2289,つ,さ,47
2290,つ,し,169
2291,つ,す,52
2292,つ,せ,31
2293,つ,そ,31
2294,つ,た,173
2295,つ,ち,32
2296,つ,つ,84
2297,つ,て,295
2298,つ,と,104
2299,つ,な,97
2300,つ,に,108
2301,つ,ぬ,6
2302,つ,ね,12
2303,つ,の,168
2304,つ,は,130
2305,つ,ひ,34
2306,つ,ふ,16
2307,つ,へ,6
2308,つ,ほ,32
2309,つ,ま,82
2310,つ,み,54
2311,つ,む,16
2312,つ,め,36
2313,つ,も,67
2314,つ,や,37
2315,つ,ゆ,5
2316,つ,よ,41
2317,つ,ら,63
2318,つ,り,94
2319,つ,る,90
2320,つ,れ,64
2321,つ,ろ,19
2322,つ,わ,51
2323,つ,ゐ,0
2324,つ,ゑ,0
2325,つ,を,55
2326,つ,ん,178
2327,つ,ヴ,0
2328,つ,が,76
2329,つ,ぎ,8
2330,つ,ぐ,7
2331,つ,げ,13
2332,つ,ご,11
2333,つ,ざ,5
2334,つ,じ,77
2335,つ,ず,12
2336,つ,ぜ,2
2337,つ,ぞ,2
2338,つ,だ,23
2339,つ,ぢ,0
2340,つ,づ,10
2341,つ,で,72
2342,つ,ど,29
2343,つ,ば,27
2344,つ,び,4
2345,つ,ぶ,9
2346,つ,べ,3
2347,つ,ぼ,2
2348,つ,ぱ,1
2349,つ,ぴ,0
2350,つ,ぷ,0
2351,つ,ぺ,1
2352,つ,ぽ,1
2353,つ,ぁ,0
2354,つ,ぃ,0
2355,つ,ぅ,0
2356,つ,ぇ,0
2357,つ,ぉ,0
2358,つ,っ,121
2359,つ,ゃ,12
2360,つ,ゅ,22
2361,つ,ょ,54
2362,つ,ゎ,0
2363,つ,ヵ,0
2364,つ,ヶ,0
2365,つ,ー,14
2366,つ,～,1
2367,つ,…,5
2368,つ,・,4
2369,つ,、,111
2370,つ,。,28
2371,つ,，,1
2372,つ,．,0
2373,つ,；,0
2374,つ,：,1
2375,つ,！,0
2376,つ,？,2
2377,つ,「,19
2378,つ,」,8
2379,つ,（,5
2380,つ,）,10
2381,つ,［,0
2382,つ,］,0
2383,つ,｛,0
2384,つ,｝,0
2385,つ,‘,0
2386,つ,’,0
2387,つ,“,0
2388,つ,”,0
2389,つ,1,26
2390,つ,2,20
2391,つ,3,2
2392,つ,4,0
2393,つ,5,2
2394,つ,6,1
2395,つ,7,3
2396,つ,8,2
2397,つ,9,2
2398,つ,0,2
2399,つ,＝,0
2400,つ,＜,0
2401,つ,＞,0
2402,つ,＋,0
2403,つ,?,1
2404,つ,＊,0
2405,つ,×,1
2406,つ,／,0
2407,つ,÷,0
2408,つ,＃,0
2409,つ,＄,0
2410,つ,￥,0
2411,つ,％,0
2412,つ,＆,0
2413,て,あ,98
2414,て,い,372
2415,て,う,171
2416,て,え,40
2417,て,お,108
2418,て,か,247
2419,て,き,170
2420,て,く,169
2421,て,け,49
2422,て,こ,147
2423,て,さ,78
2424,て,し,298
2425,て,す,110
2426,て,せ,59
2427,て,そ,101
2428,て,た,818
2429,て,ち,68
2430,て,つ,87
2431,て,て,189
2432,て,と,147
2433,て,な,274
2434,て,に,153
2435,て,ぬ,7
2436,て,ね,32
2437,て,の,135
2438,て,は,92
2439,て,ひ,54
2440,て,ふ,32
2441,て,へ,7
2442,て,ほ,38
2443,て,ま,819
2444,て,み,65
2445,て,む,22
2446,て,め,35
2447,て,も,82
2448,て,や,45
2449,て,ゆ,12
2450,て,よ,81
2451,て,ら,216
2452,て,り,138
2453,て,る,1056
2454,て,れ,234
2455,て,ろ,63
2456,て,わ,83
2457,て,ゐ,2
2458,て,ゑ,0
2459,て,を,52
2460,て,ん,180
2461,て,ヴ,0
2462,て,が,73
2463,て,ぎ,10
2464,て,ぐ,10
2465,て,げ,49
2466,て,ご,26
2467,て,ざ,9
2468,て,じ,104
2469,て,ず,17
2470,て,ぜ,12
2471,て,ぞ,7
2472,て,だ,152
2473,て,ぢ,1
2474,て,づ,6
2475,て,で,89
2476,て,ど,62
2477,て,ば,32
2478,て,び,60
2479,て,ぶ,50
2480,て,べ,16
2481,て,ぼ,13
2482,て,ぱ,12
2483,て,ぴ,4
2484,て,ぷ,12
2485,て,ぺ,5
2486,て,ぽ,25
2487,て,ぁ,2
2488,て,ぃ,0
2489,て,ぅ,0
2490,て,ぇ,3
2491,て,ぉ,1
2492,て,っ,175
2493,て,ゃ,13
2494,て,ゅ,28
2495,て,ょ,41
2496,て,ゎ,0
2497,て,ヵ,0
2498,て,ヶ,0
2499,て,ー,27
2500,て,～,1
2501,て,…,13
2502,て,・,10
2503,て,、,183
2504,て,。,37
2505,て,，,0
2506,て,．,0
2507,て,；,0
2508,て,：,3
2509,て,！,3
2510,て,？,1
2511,て,「,58
2512,て,」,29
2513,て,（,6
2514,て,）,6
2515,て,［,0
2516,て,］,0
2517,て,｛,0
2518,て,｝,0
2519,て,‘,0
2520,て,’,0
2521,て,“,0
2522,て,”,0
2523,て,1,10
2524,て,2,3
2525,て,3,1
2526,て,4,6
2527,て,5,12
2528,て,6,1
2529,て,7,0
2530,て,8,0
2531,て,9,1
2532,て,0,8
2533,て,＝,0
2534,て,＜,0
2535,て,＞,0
2536,て,＋,0
2537,て,?,2
2538,て,＊,1
2539,て,×,0
2540,て,／,0
2541,て,÷,0
2542,て,＃,0
2543,て,＄,0
2544,て,￥,0
2545,て,％,0
2546,て,＆,0
2547,と,あ,263
2548,と,い,497
2549,と,う,815
2550,と,え,99
2551,と,お,182
2552,と,か,317
2553,と,き,246
2554,と,く,200
2555,と,け,76
2556,と,こ,212
2557,と,さ,113
2558,と,し,342
2559,と,す,195
2560,と,せ,70
2561,と,そ,103
2562,と,た,342
2563,と,ち,142
2564,と,つ,105
2565,と,て,447
2566,と,と,315
2567,と,な,342
2568,と,に,345
2569,と,ぬ,7
2570,と,ね,30
2571,と,の,317
2572,と,は,263
2573,と,ひ,85
2574,と,ふ,50
2575,と,へ,12
2576,と,ほ,66
2577,と,ま,153
2578,と,み,77
2579,と,む,35
2580,と,め,50
2581,と,も,669
2582,と,や,80
2583,と,ゆ,13
2584,と,よ,99
2585,と,ら,151
2586,と,り,191
2587,と,る,176
2588,と,れ,116
2589,と,ろ,336
2590,と,わ,124
2591,と,ゐ,0
2592,と,ゑ,0
2593,と,を,99
2594,と,ん,321
2595,と,ヴ,0
2596,と,が,121
2597,と,ぎ,21
2598,と,ぐ,14
2599,と,げ,36
2600,と,ご,47
2601,と,ざ,12
2602,と,じ,128
2603,と,ず,30
2604,と,ぜ,66
2605,と,ぞ,10
2606,と,だ,202
2607,と,ぢ,1
2608,と,づ,11
2609,と,で,230
2610,と,ど,121
2611,と,ば,61
2612,と,び,24
2613,と,ぶ,45
2614,と,べ,42
2615,と,ぼ,23
2616,と,ぱ,10
2617,と,ぴ,2
2618,と,ぷ,13
2619,と,ぺ,0
2620,と,ぽ,3
2621,と,ぁ,2
2622,と,ぃ,1
2623,と,ぅ,0
2624,と,ぇ,35
2625,と,ぉ,3
2626,と,っ,434
2627,と,ゃ,17
2628,と,ゅ,48
2629,と,ょ,70
2630,と,ゎ,0
2631,と,ヵ,0
2632,と,ヶ,0
2633,と,ー,53
2634,と,～,0
2635,と,…,9
2636,と,・,10
2637,と,、,398
2638,と,。,87
2639,と,，,1
2640,と,．,2
2641,と,；,0
2642,と,：,0
2643,と,！,5
2644,と,？,7
2645,と,「,42
2646,と,」,23
2647,と,（,9
2648,と,）,15
2649,と,［,0
2650,と,］,0
2651,と,｛,0
2652,と,｝,0
2653,と,‘,0
2654,と,’,0
2655,と,“,3
2656,と,”,0
2657,と,1,24
2658,と,2,12
2659,と,3,14
2660,と,4,14
2661,と,5,5
2662,と,6,12
2663,と,7,2
2664,と,8,7
2665,と,9,4
2666,と,0,10
2667,と,＝,1
2668,と,＜,0
2669,と,＞,19
2670,と,＋,0
2671,と,?,3
2672,と,＊,1
2673,と,×,0
2674,と,／,0
2675,と,÷,0
2676,と,＃,0
2677,と,＄,0
2678,と,￥,0
2679,と,％,0
2680,と,＆,0
2681,な,あ,79
2682,な,い,294
2683,な,う,104
2684,な,え,70
2685,な,お,100
2686,な,か,435
2687,な,き,108
2688,な,く,121
2689,な,け,58
2690,な,こ,210
2691,な,さ,73
2692,な,し,212
2693,な,す,49
2694,な,せ,28
2695,な,そ,60
2696,な,た,327
2697,な,ち,83
2698,な,つ,54
2699,な,て,503
2700,な,と,583
2701,な,な,315
2702,な,に,322
2703,な,ぬ,29
2704,な,ね,19
2705,な,の,459
2706,な,は,132
2707,な,ひ,54
2708,な,ふ,23
2709,な,へ,15
2710,な,ほ,44
2711,な,ま,232
2712,な,み,67
2713,な,む,12
2714,な,め,40
2715,な,も,138
2716,な,や,128
2717,な,ゆ,6
2718,な,よ,176
2719,な,ら,261
2720,な,り,58
2721,な,る,60
2722,な,れ,162
2723,な,ろ,30
2724,な,わ,53
2725,な,ゐ,0
2726,な,ゑ,0
2727,な,を,151
2728,な,ん,222
2729,な,ヴ,0
2730,な,が,200
2731,な,ぎ,9
2732,な,ぐ,101
2733,な,げ,22
2734,な,ご,28
2735,な,ざ,9
2736,な,じ,79
2737,な,ず,50
2738,な,ぜ,7
2739,な,ぞ,13
2740,な,だ,235
2741,な,ぢ,0
2742,な,づ,0
2743,な,で,428
2744,な,ど,50
2745,な,ば,73
2746,な,び,13
2747,な,ぶ,35
2748,な,べ,28
2749,な,ぼ,7
2750,な,ぱ,1
2751,な,ぴ,4
2752,な,ぷ,2
2753,な,ぺ,1
2754,な,ぽ,1
2755,な,ぁ,3
2756,な,ぃ,1
2757,な,ぅ,0
2758,な,ぇ,0
2759,な,ぉ,1
2760,な,っ,241
2761,な,ゃ,21
2762,な,ゅ,9
2763,な,ょ,62
2764,な,ゎ,0
2765,な,ヵ,0
2766,な,ヶ,0
2767,な,ー,21
2768,な,～,2
2769,な,…,7
2770,な,・,11
2771,な,、,347
2772,な,。,333
2773,な,，,0
2774,な,．,0
2775,な,；,1
2776,な,：,0
2777,な,！,18
2778,な,？,20
2779,な,「,28
2780,な,」,76
2781,な,（,13
2782,な,）,22
2783,な,［,0
2784,な,］,0
2785,な,｛,0
2786,な,｝,0
